dob,photo_taken,full_path,gender,name,face_location,face_score,second_face_score,celeb_id
704395,1971,40/nm0000040_rm2894969088_1928-7-26_1971.jpg,1,Stanley Kubrick,[919.552 1280 1212.416 1572.864],4.042799,NaN,18036 
704395,1999,40/nm0000040_rm3260468224_1928-7-26_1999.jpg,1,Stanley Kubrick,[117.642372400433 337.012964712361 232.274744800865 451.645337112794],1.653900,NaN,18036 
704395,1971,40/nm0000040_rm502447360_1928-7-26_1971.jpg,1,Stanley Kubrick,[519.48 139.32 673.92 293.76],2.212209,1.126637,18036 
697695,1975,41/nm0000041_rm1523811584_1910-3-23_1975.jpg,NaN,Akira Kurosawa,[1 1 2048 1488],-Inf,NaN,293 
697695,1985,41/nm0000041_rm1970598912_1910-3-23_1985.jpg,NaN,Akira Kurosawa,[1349.4732158255 564.47150659396 2355.00512769463 1570.00341846309],1.445796,NaN,293 
697695,2011,41/nm0000041_rm2542647552_1910-3-23_2011.jpg,NaN,Akira Kurosawa,[714.096 112.752 913.152 311.808],1.877696,1.755831,293 
697695,1991,41/nm0000041_rm2930293504_1910-3-23_1991.jpg,NaN,Akira Kurosawa,[764.617200273723 214.829376076642 901.041156322993 351.253332125913],1.531239,1.319597,293 
697695,1990,41/nm0000041_rm3186735616_1910-3-23_1990.jpg,NaN,Akira Kurosawa,[1542.144 329.728 1835.008 622.592],3.374535,3.231167,293 
699015,1976,44/nm0000044_rm1166134784_1913-11-2_1976.jpg,1,Burt Lancaster,[2701.29287200074 1144.58050151142 3233.17184640088 1676.45947591157],3.641094,2.338720,2754 
699015,1977,44/nm0000044_rm1668004352_1913-11-2_1977.jpg,1,Burt Lancaster,[189.041946745915 189.041946745915 526.453050888561 526.453050888561],1.782352,NaN,2754 
699015,1966,44/nm0000044_rm1707640064_1913-11-2_1966.jpg,1,Burt Lancaster,[561.722424336971 307.069049638348 789.425461565732 534.772086867109],4.798324,2.932858,2754 
699015,1977,44/nm0000044_rm1835776512_1913-11-2_1977.jpg,1,Burt Lancaster,[1 1 684 1023],-Inf,NaN,2754 
699015,1974,44/nm0000044_rm1899286272_1913-11-2_1974.jpg,1,Burt Lancaster,[1 1 1698 2048],-Inf,NaN,2754 
699015,1970,44/nm0000044_rm2009844736_1913-11-2_1970.jpg,1,Burt Lancaster,[540.427003125201 898.711671875335 2149.7080125008 2507.99268125094],3.363853,NaN,2754 
699015,1970,44/nm0000044_rm2110508032_1913-11-2_1970.jpg,1,Burt Lancaster,[1079.60686452592 1540.09223503703 2455.92197605925 2916.40734657036],1.982367,NaN,2754 
699015,1970,44/nm0000044_rm2127285248_1913-11-2_1970.jpg,1,Burt Lancaster,[869.313311150264 1445.40885191711 3456.57324460106 4032.6687853679],2.298988,NaN,2754 
699015,1962,44/nm0000044_rm2147845120_1913-11-2_1962.jpg,1,Burt Lancaster,[335.787434994726 281.7931712859 431.954109670615 377.959845961788],1.322167,NaN,2754 
699015,1962,44/nm0000044_rm2164622336_1913-11-2_1962.jpg,1,Burt Lancaster,[80.7926833413532 147.267419459147 199.424208353383 265.898944471177],2.478575,1.395604,2754 
699015,1962,44/nm0000044_rm2181399552_1913-11-2_1962.jpg,1,Burt Lancaster,[471.070366864787 301.853314793463 554.655892900448 385.438840829125],2.277623,NaN,2754 
699015,1962,44/nm0000044_rm2198176768_1913-11-2_1962.jpg,1,Burt Lancaster,[1 1 1023 688],-Inf,NaN,2754 
699015,1962,44/nm0000044_rm2214953984_1913-11-2_1962.jpg,1,Burt Lancaster,[432.977109670615 195.402349351777 626.333459022391 388.758698703553],4.092371,NaN,2754 
699015,1962,44/nm0000044_rm2298840064_1913-11-2_1962.jpg,1,Burt Lancaster,[170.240052071323 170.240052071323 338.434104142646 338.434104142646],3.747000,2.401959,2754 
699015,1962,44/nm0000044_rm2315617280_1913-11-2_1962.jpg,1,Burt Lancaster,[186.205780711383 139.910085533537 393.513409011688 347.217713833842],2.567221,NaN,2754 
699015,1962,44/nm0000044_rm2332394496_1913-11-2_1962.jpg,1,Burt Lancaster,[173.804643868246 130.609232901184 561.540342571799 518.344931604738],2.803787,NaN,2754 
699015,1962,44/nm0000044_rm2349171712_1913-11-2_1962.jpg,1,Burt Lancaster,[562.39221711341 88.7369401739702 719.254309426556 245.599032487117],1.996698,1.814140,2754 
699015,1962,44/nm0000044_rm2365948928_1913-11-2_1962.jpg,1,Burt Lancaster,[343.596319879703 363.747691637333 523.935665698369 544.087037455999],2.785565,NaN,2754 
699015,1962,44/nm0000044_rm2382726144_1913-11-2_1962.jpg,1,Burt Lancaster,[692.149575472983 65.8161164505922 885.50592482476 259.172465802369],3.728272,2.956029,2754 
699015,1962,44/nm0000044_rm2399503360_1913-11-2_1962.jpg,1,Burt Lancaster,[642.442128229927 184.285608065694 778.866084279198 320.709564114964],4.526158,2.778405,2754 
699015,1962,44/nm0000044_rm2533721088_1913-11-2_1962.jpg,1,Burt Lancaster,[579.935005148203 158.908092313146 736.79709746135 315.770184626293],2.562998,NaN,2754 
699015,1988,44/nm0000044_rm2819788288_1913-11-2_1988.jpg,1,Burt Lancaster,[1041.55125226706 552.373251200206 1589.82850346726 1100.65050240041],1.898803,NaN,2754 
699015,1964,44/nm0000044_rm2823011072_1913-11-2_1964.jpg,1,Burt Lancaster,[489.723288175183 306.460680109489 763.594200273723 580.33159220803],3.993178,3.212542,2754 
699015,1988,44/nm0000044_rm2836565504_1913-11-2_1988.jpg,1,Burt Lancaster,[1230.0831753138 372.775600094733 1436.56945036709 579.26187514802],1.728922,1.393447,2754 
699015,1964,44/nm0000044_rm2856565504_1913-11-2_1964.jpg,1,Burt Lancaster,[264.249525444281 170.240052071323 432.443577515604 338.434104142646],1.149258,0.962298,2754 
699015,1964,44/nm0000044_rm3007560448_1913-11-2_1964.jpg,1,Burt Lancaster,[556.571342134148 105.188314150153 659.7136562843 208.330628300305],2.529712,NaN,2754 
699015,1964,44/nm0000044_rm3041114880_1913-11-2_1964.jpg,1,Burt Lancaster,[373.161731409633 174.687741324495 595.421970255412 396.947980170275],4.316910,NaN,2754 
699015,1964,44/nm0000044_rm3057892096_1913-11-2_1964.jpg,1,Burt Lancaster,[99.231 131.967 392.832 425.568],4.276262,NaN,2754 
699015,1964,44/nm0000044_rm3074669312_1913-11-2_1964.jpg,1,Burt Lancaster,[703.529664251825 153.741840054745 977.400576350366 427.612752153285],2.695029,2.594211,2754 
699015,1989,44/nm0000044_rm3357970176_1913-11-2_1989.jpg,1,Burt Lancaster,[1 1 1374 2048],-Inf,NaN,2754 
699015,1989,44/nm0000044_rm3408301824_1913-11-2_1989.jpg,1,Burt Lancaster,[1232.48327416283 385.298331296619 1411.97490477702 564.789961910807],3.495680,3.412773,2754 
699015,1961,44/nm0000044_rm3459154944_1913-11-2_1961.jpg,1,Burt Lancaster,[323.444948122073 101.779858788148 503.78429394074 282.119204606814],3.855722,NaN,2754 
699015,1961,44/nm0000044_rm3475932160_1913-11-2_1961.jpg,1,Burt Lancaster,[149.878492563853 249.115487606422 595.421970255413 694.658965297981],3.416710,NaN,2754 
699015,1971,44/nm0000044_rm3496786432_1913-11-2_1971.jpg,1,Burt Lancaster,[1 1 804 1023],-Inf,NaN,2754 
699015,1971,44/nm0000044_rm3513563648_1913-11-2_1971.jpg,1,Burt Lancaster,[616.557606280626 346.586287736492 712.724280956514 442.75296241238],1.085267,NaN,2754 
699015,1971,44/nm0000044_rm3547118080_1913-11-2_1971.jpg,1,Burt Lancaster,[1 1 802 1023],-Inf,NaN,2754 
699015,1971,44/nm0000044_rm3631004160_1913-11-2_1971.jpg,1,Burt Lancaster,[107.926188038321 398.091984142336 244.350144087591 534.515940191606],1.913766,NaN,2754 
699015,1971,44/nm0000044_rm3647781376_1913-11-2_1971.jpg,1,Burt Lancaster,[162.233974061037 202.536717576296 523.935665698369 564.238409213628],2.084316,NaN,2754 
699015,1971,44/nm0000044_rm3698113024_1913-11-2_1971.jpg,1,Burt Lancaster,[80.7926833413532 399.871416706766 199.424208353383 518.502941718796],2.985841,NaN,2754 
699015,1971,44/nm0000044_rm3731667456_1913-11-2_1971.jpg,1,Burt Lancaster,[447.589477691559 249.115487606422 558.208097114449 359.734107029312],1.546560,NaN,2754 
699015,1971,44/nm0000044_rm3748444672_1913-11-2_1971.jpg,1,Burt Lancaster,[339.457104142646 151.438157396732 676.868208285293 488.849261539378],1.387841,NaN,2754 
699015,1961,44/nm0000044_rm377460736_1913-11-2_1961.jpg,1,Burt Lancaster,[370.952 80.456 421.504 131.008],2.503126,1.934674,2754 
699015,1977,44/nm0000044_rm426490368_1913-11-2_1977.jpg,1,Burt Lancaster,[244.07539968369 151.484009327998 347.217713833842 254.626323478151],1.652663,NaN,2754 
699015,1989,44/nm0000044_rm4280717056_1913-11-2_1989.jpg,1,Burt Lancaster,[1255.5666277338 277.210625600103 1528.68125333391 550.325251200206],3.103498,2.395465,2754 
699015,1965,44/nm0000044_rm540640512_1913-11-2_1965.jpg,1,Burt Lancaster,[1 1 729 1023],-Inf,NaN,2754 
699015,1971,44/nm0000044_rm543079168_1913-11-2_1971.jpg,1,Burt Lancaster,[109.011527417654 217.000054835307 302.36787676943 410.356404187084],3.334730,1.843511,2754 
699015,1965,44/nm0000044_rm557417728_1913-11-2_1965.jpg,1,Burt Lancaster,[213.742155576942 266.921944471177 691.337255625061 744.517044519296],3.623186,NaN,2754 
699015,1971,44/nm0000044_rm677296896_1913-11-2_1971.jpg,1,Burt Lancaster,[389.781698703553 238.597760318838 485.948373379441 334.764434994726],3.232635,NaN,2754 
699015,1971,44/nm0000044_rm694074112_1913-11-2_1971.jpg,1,Burt Lancaster,[667.648945322174 106.279728208764 745.568491478747 184.199274365337],1.669959,1.539522,2754 
699015,1965,44/nm0000044_rm708412672_1913-11-2_1965.jpg,1,Burt Lancaster,[737.583 140.151 810.216 212.784],2.262015,1.670801,2754 
699015,1971,44/nm0000044_rm710851328_1913-11-2_1971.jpg,1,Burt Lancaster,[746.591491478747 202.765062400132 824.51103763532 280.684608556705],4.100222,NaN,2754 
699015,1965,44/nm0000044_rm725189888_1913-11-2_1965.jpg,1,Burt Lancaster,[93.6143903556913 278.797171067074 509.252646956302 694.435427667685],3.405558,NaN,2754 
699015,1965,44/nm0000044_rm758744320_1913-11-2_1965.jpg,1,Burt Lancaster,[546.115836165913 80.7926833413532 664.747361177943 199.424208353383],3.166050,NaN,2754 
699015,1971,44/nm0000044_rm761182976_1913-11-2_1971.jpg,1,Burt Lancaster,[334.335972661087 229.079244452323 491.198064974233 385.941336765469],1.586082,NaN,2754 
699015,1971,44/nm0000044_rm895400704_1913-11-2_1971.jpg,1,Burt Lancaster,[371.388561422765 186.205780711383 578.69618972307 393.513409011688],0.732924,NaN,2754 
699015,1971,44/nm0000044_rm912177920_1913-11-2_1971.jpg,1,Burt Lancaster,[264.249525444281 320.655209468055 432.443577515604 488.849261539378],1.177393,0.759914,2754 
708902,1973,45/nm0000045_rm1015001088_1940-11-27_1973.jpg,1,Bruce Lee,[572.572017161748 401.414812013223 1083.99563260732 912.838427458796],4.643031,NaN,2669 
708902,2015,45/nm0000045_rm1027262208_1940-11-27_2015.jpg,1,Bruce Lee,[241.392030267739 479.959060535479 775.342848370153 1013.90987863789],3.266883,3.118522,2669 
708902,1973,45/nm0000045_rm1031778304_1940-11-27_1973.jpg,1,Bruce Lee,[803.45654894017 212.908144457939 1181.09680896446 590.54840448223],2.777339,NaN,2669 
708902,1973,45/nm0000045_rm1048555520_1940-11-27_1973.jpg,1,Bruce Lee,[1 1 1342 2000],-Inf,NaN,2669 
708902,1973,45/nm0000045_rm1065332736_1940-11-27_1973.jpg,1,Bruce Lee,[1 1 1587 1995],-Inf,NaN,2669 
708902,1978,45/nm0000045_rm1202231552_1940-11-27_1978.jpg,1,Bruce Lee,[173.7 159.3 302.4 288],1.941843,NaN,2669 
708902,1973,45/nm0000045_rm125808640_1940-11-27_1973.jpg,1,Bruce Lee,[317.986878376644 679.120453664238 519.129514475916 880.263089763509],1.407021,0.848261,2669 
708902,1972,45/nm0000045_rm1899599872_1940-11-27_1972.jpg,1,Bruce Lee,[1 1 337 400],-Inf,NaN,2669 
708902,1972,45/nm0000045_rm1916377088_1940-11-27_1972.jpg,1,Bruce Lee,[1 1 392 485],-Inf,NaN,2669 
708902,1972,45/nm0000045_rm1933154304_1940-11-27_1972.jpg,1,Bruce Lee,[201.549181772982 78.0013776049931 339.75646146197 216.208657293981],2.166415,NaN,2669 
708902,1972,45/nm0000045_rm1949931520_1940-11-27_1972.jpg,1,Bruce Lee,[307.262755156483 160.908622013616 369.369955074854 223.015821931988],0.877265,0.828155,2669 
708902,1978,45/nm0000045_rm2041092352_1940-11-27_1978.jpg,1,Bruce Lee,[1 1 356 450],-Inf,NaN,2669 
708902,1971,45/nm0000045_rm2967116032_1940-11-27_1971.jpg,1,Bruce Lee,[140.07 84.39 264.48 208.8],3.685226,NaN,2669 
708902,1973,45/nm0000045_rm813674496_1940-11-27_1973.jpg,1,Bruce Lee,[834 786 976 928],1.895286,1.295296,2669 
708902,1973,45/nm0000045_rm981446656_1940-11-27_1973.jpg,1,Bruce Lee,[465.300617630579 254.707155071225 652.839733933997 442.246271374643],1.938252,NaN,2669 
708902,1973,45/nm0000045_rm998223872_1940-11-27_1973.jpg,1,Bruce Lee,[534.996699180248 389.633417585635 969.088543964088 823.725262369475],4.873173,NaN,2669 
699018,1961,46/nm0000046_rm3944984576_1913-11-5_1961.jpg,0,Vivien Leigh,[1 1 1972 1994],-Inf,NaN,19759 
699018,1961,46/nm0000046_rm958967808_1913-11-5_1961.jpg,0,Vivien Leigh,[1429.25434768885 606.765910037649 1644.9768753024 822.488437651202],1.522509,NaN,19759 
699018,1961,46/nm0000046_rm975745024_1913-11-5_1961.jpg,0,Vivien Leigh,[1091.47988626137 728.318590840916 1322.94471903167 959.783423611211],1.436103,NaN,19759 
706642,2014,47/nm0000047_rm1015533312_1934-9-20_2014.jpg,0,Sophia Loren,[771.886506996897 473.884504288421 993.340009028254 695.338006319778],4.184553,3.384149,17942 
706642,1970,47/nm0000047_rm1106296320_1934-9-20_1970.jpg,0,Sophia Loren,[303.26417507697 372.775600094733 509.750450130257 579.26187514802],3.459851,NaN,17942 
706642,1976,47/nm0000047_rm1199689216_1934-9-20_1976.jpg,0,Sophia Loren,[1363.64501987817 1024.23376490863 1968.58527882335 1629.17402385381],1.372304,1.226343,17942 
706642,2009,47/nm0000047_rm1306102528_1934-9-20_2009.jpg,0,Sophia Loren,[185.318 69.174 245.952 129.808],3.308020,NaN,17942 
706642,2014,47/nm0000047_rm1346358784_1934-9-20_2014.jpg,0,Sophia Loren,[1168.90497859283 190.250738482714 1505.62190786171 526.9676677516],4.856972,NaN,17942 
706642,2014,47/nm0000047_rm1363136000_1934-9-20_2014.jpg,0,Sophia Loren,[1 1 853 2048],-Inf,NaN,17942 
706642,2002,47/nm0000047_rm1405262592_1934-9-20_2002.jpg,0,Sophia Loren,[144.942920447046 59.6375583647005 203.420478811746 118.115116729401],3.252213,1.509125,17942 
706642,1995,47/nm0000047_rm1440974592_1934-9-20_1995.jpg,0,Sophia Loren,[315.707282102258 100.357983821766 463.829257834907 248.479959554414],2.505994,NaN,17942 
706642,1995,47/nm0000047_rm1474529024_1934-9-20_1995.jpg,0,Sophia Loren,[141.234473931138 82.7884431264973 245.473329379492 187.027298574851],2.773941,NaN,17942 
706642,2002,47/nm0000047_rm1539480320_1934-9-20_2002.jpg,0,Sophia Loren,[81.5381447793798 44.1423856504353 137.117783472797 99.7220243438521],4.116770,3.861815,17942 
706642,2002,47/nm0000047_rm1556257536_1934-9-20_2002.jpg,0,Sophia Loren,[65.9712351241319 52.8925880993055 124.247146735851 111.168499711024],3.896808,3.077083,17942 
706642,2002,47/nm0000047_rm1563073280_1934-9-20_2002.jpg,0,Sophia Loren,[53.4934376966394 53.4934376966394 148.37602555059 148.37602555059],2.950396,NaN,17942 
706642,2014,47/nm0000047_rm1564462592_1934-9-20_2014.jpg,0,Sophia Loren,[836.185100213148 187.411800047366 1251.20565031972 602.432350153941],4.660034,NaN,17942 
706642,2002,47/nm0000047_rm1579850496_1934-9-20_2002.jpg,0,Sophia Loren,[57.5250908348832 57.5250908348832 159.659054337673 159.659054337673],2.259061,NaN,17942 
706642,2014,47/nm0000047_rm1581239808_1934-9-20_2014.jpg,0,Sophia Loren,[1 1 853 2048],-Inf,NaN,17942 
706642,2002,47/nm0000047_rm1589811968_1934-9-20_2002.jpg,0,Sophia Loren,[64.8263739422253 54.1009782851878 160.880934855563 150.155539198526],4.166419,2.518550,17942 
706642,2002,47/nm0000047_rm1596627712_1934-9-20_2002.jpg,0,Sophia Loren,[52 103.2 281.6 332.8],3.346483,NaN,17942 
706642,2014,47/nm0000047_rm1598017024_1934-9-20_2014.jpg,0,Sophia Loren,[975.207950248673 210.582275053287 1181.69422530196 417.068550106574],1.229780,NaN,17942 
706642,2002,47/nm0000047_rm1624873728_1934-9-20_2002.jpg,0,Sophia Loren,[35.1 61.02 112.32 138.24],3.468688,3.271256,17942 
706642,1994,47/nm0000047_rm1633983232_1934-9-20_1994.jpg,0,Sophia Loren,[405.288 165.672 468 232.128],3.211912,2.390845,17942 
706642,2002,47/nm0000047_rm1641650944_1934-9-20_2002.jpg,0,Sophia Loren,[58.5723151573478 87.5794727360216 188.54652426138 217.553681840054],4.301648,NaN,17942 
706642,1970,47/nm0000047_rm1643167232_1934-9-20_1970.jpg,0,Sophia Loren,[1296.384 296.96 1441.792 442.368],1.240656,NaN,17942 
706642,1994,47/nm0000047_rm1650760448_1934-9-20_1994.jpg,0,Sophia Loren,[129.957799233267 95.5519861043958 206.434878773227 172.029065644356],3.957373,2.943385,17942 
706642,2002,47/nm0000047_rm1658428160_1934-9-20_2002.jpg,0,Sophia Loren,[228.54850257532 69.9603268707495 317.17635140914 158.58817570457],4.001162,3.426027,17942 
706642,1993,47/nm0000047_rm1701938176_1934-9-20_1993.jpg,0,Sophia Loren,[1 1 483 734],-Inf,NaN,17942 
706642,1993,47/nm0000047_rm1718715392_1934-9-20_1993.jpg,0,Sophia Loren,[315.707282102258 100.357983821766 463.829257834907 248.479959554414],2.505994,NaN,17942 
706642,1993,47/nm0000047_rm1735492608_1934-9-20_1993.jpg,0,Sophia Loren,[141.234473931138 82.7884431264973 245.473329379492 187.027298574851],2.773941,NaN,17942 
706642,1961,47/nm0000047_rm1810939392_1934-9-20_1961.jpg,0,Sophia Loren,[564.137257862681 434.424352202062 951.227974844536 821.515069183918],4.014358,2.013390,17942 
706642,2002,47/nm0000047_rm1842977536_1934-9-20_2002.jpg,0,Sophia Loren,[164.697282903271 76.314592109202 277.774171067074 189.391480273005],3.665782,3.148714,17942 
706642,1961,47/nm0000047_rm1844493824_1934-9-20_1961.jpg,0,Sophia Loren,[1 1 1445 2048],-Inf,NaN,17942 
706642,2002,47/nm0000047_rm1859754752_1934-9-20_2002.jpg,0,Sophia Loren,[213.784254127755 75.8376191039135 326.055682783625 188.109047759784],3.963792,1.279618,17942 
706642,2002,47/nm0000047_rm1876531968_1934-9-20_2002.jpg,0,Sophia Loren,[150.411984977061 60.4875939908243 284.760571456415 194.836180470179],3.853175,3.166928,17942 
706642,2014,47/nm0000047_rm193449728_1934-9-20_2014.jpg,0,Sophia Loren,[821.248 231.424 1114.112 524.288],3.231016,NaN,17942 
706642,1976,47/nm0000047_rm2021772800_1934-9-20_1976.jpg,0,Sophia Loren,[6.067 774.590631487278 1152.78544723092 1921.3090787182],3.935138,3.724092,17942 
706642,1976,47/nm0000047_rm2122436096_1934-9-20_1976.jpg,0,Sophia Loren,[1514.325 481.605 2224.32 1191.6],4.850652,NaN,17942 
706642,1963,47/nm0000047_rm2465906176_1934-9-20_1963.jpg,0,Sophia Loren,[460.652376000172 154.916125333391 733.767001600275 428.030750933493],2.986435,NaN,17942 
706642,1963,47/nm0000047_rm2482683392_1934-9-20_1963.jpg,0,Sophia Loren,[1007.481 217.065 1221.552 431.136],2.471849,1.606064,17942 
706642,1963,47/nm0000047_rm2499460608_1934-9-20_1963.jpg,0,Sophia Loren,[505.670291619609 188.190070970226 672.311055492812 354.830834843429],2.370615,NaN,17942 
706642,1970,47/nm0000047_rm2533015040_1934-9-20_1970.jpg,0,Sophia Loren,[292.284 93.564 410.688 211.968],3.702810,3.090899,17942 
706642,1970,47/nm0000047_rm2549792256_1934-9-20_1970.jpg,0,Sophia Loren,[280.093700071049 280.093700071049 1112.1828002842 1112.1828002842],4.446958,1.042754,17942 
706642,1967,47/nm0000047_rm2781387008_1934-9-20_1967.jpg,0,Sophia Loren,[326.769132611033 41.6773915763791 399.128437448516 114.036696413862],4.179531,3.532786,17942 
706642,2014,47/nm0000047_rm2849623808_1934-9-20_2014.jpg,0,Sophia Loren,[460.8 329.728 1048.576 917.504],4.678736,NaN,17942 
706642,2009,47/nm0000047_rm2882899456_1934-9-20_2009.jpg,0,Sophia Loren,[1173.14700704725 294.822751761812 1410.64198576146 532.317730476022],4.506835,NaN,17942 
706642,1964,47/nm0000047_rm3242118656_1934-9-20_1964.jpg,0,Sophia Loren,[909.036 341.996 1034.848 467.808],1.649906,NaN,17942 
706642,1964,47/nm0000047_rm3275658752_1934-9-20_1964.jpg,0,Sophia Loren,[1740.48170460927 1125.88393025246 1896.47313230102 1281.87535794421],0.778782,NaN,17942 
706642,1964,47/nm0000047_rm3292435968_1934-9-20_1964.jpg,0,Sophia Loren,[886.784 755.712 1179.648 1048.576],4.139183,2.580889,17942 
706642,1964,47/nm0000047_rm3292450304_1934-9-20_1964.jpg,0,Sophia Loren,[579.123502986751 275.254290888461 850.833793875211 546.964581776922],4.141034,NaN,17942 
706642,1964,47/nm0000047_rm3309227520_1934-9-20_1964.jpg,0,Sophia Loren,[472.769278752349 214.480448468803 607.73842419658 349.449593913033],2.234790,1.594373,17942 
706642,2009,47/nm0000047_rm3319433216_1934-9-20_2009.jpg,0,Sophia Loren,[1 1 1365 2048],-Inf,NaN,17942 
706642,1964,47/nm0000047_rm3342781952_1934-9-20_1964.jpg,0,Sophia Loren,[517.455153124434 216.639980468514 902.445517967759 601.630345311839],4.112021,NaN,17942 
706642,2002,47/nm0000047_rm3411515904_1934-9-20_2002.jpg,0,Sophia Loren,[193.112594339981 72.7734728774928 300.84780365622 180.508682193732],1.971678,NaN,17942 
706642,2002,47/nm0000047_rm3495401984_1934-9-20_2002.jpg,0,Sophia Loren,[47.724 94.956 188.928 236.16],4.589917,NaN,17942 
706642,1964,47/nm0000047_rm3505962496_1934-9-20_1964.jpg,0,Sophia Loren,[1094.72200993108 324.883502934183 1316.17551196244 546.33700496554],4.120241,3.463090,17942 
706642,2002,47/nm0000047_rm3512179200_1934-9-20_2002.jpg,0,Sophia Loren,[86.8648910573239 69.6075128458591 241.603294960507 224.345916749042],3.424570,NaN,17942 
706642,2002,47/nm0000047_rm3528956416_1934-9-20_2002.jpg,0,Sophia Loren,[130.523852743932 65.5299263719658 246.97692021347 181.982993841504],3.315004,2.850925,17942 
706642,1964,47/nm0000047_rm3539516928_1934-9-20_1964.jpg,0,Sophia Loren,[994.755 294.899 1196.528 496.672],4.352352,4.304535,17942 
706642,1964,47/nm0000047_rm3556294144_1934-9-20_1964.jpg,0,Sophia Loren,[624.882943404705 148.110280801107 953.545325207195 476.772662603598],4.367448,1.288643,17942 
706642,1964,47/nm0000047_rm3573071360_1934-9-20_1964.jpg,0,Sophia Loren,[460.8 591.872 1048.576 1179.648],2.838458,NaN,17942 
706642,2002,47/nm0000047_rm3579288064_1934-9-20_2002.jpg,0,Sophia Loren,[169.520208567111 78.528711646359 285.97327603665 194.981779115898],2.272125,1.685598,17942 
706642,2002,47/nm0000047_rm3596065280_1934-9-20_2002.jpg,0,Sophia Loren,[52.9506449878648 42.4745159902918 146.665805966021 136.189676968448],3.644602,3.397474,17942 
706642,2002,47/nm0000047_rm3612842496_1934-9-20_2002.jpg,0,Sophia Loren,[66.822 58.534 140.896 132.608],3.395972,2.446003,17942 
706642,1972,47/nm0000047_rm3628513792_1934-9-20_1972.jpg,0,Sophia Loren,[232.501475889228 336.666790039381 335.643790039381 439.809104189534],2.412593,0.983851,17942 
706642,1966,47/nm0000047_rm3632844288_1934-9-20_1966.jpg,0,Sophia Loren,[3862.6455367102 1233.06880713507 4382.62788262523 1753.05115305009],0.764588,NaN,17942 
706642,1966,47/nm0000047_rm3666398720_1934-9-20_1966.jpg,0,Sophia Loren,[3276.68974808436 1750.33613231166 4251.98507250966 2725.63145673696],1.231996,0.986608,17942 
706642,1966,47/nm0000047_rm3683175936_1934-9-20_1966.jpg,0,Sophia Loren,[546.058007951268 1089.11601590254 1764.93852584162 2307.99653379289],2.355913,NaN,17942 
706642,1966,47/nm0000047_rm3699953152_1934-9-20_1966.jpg,0,Sophia Loren,[849.392888153448 772.530080139498 1537.256160279 1460.39335226505],3.634370,1.546888,17942 
706642,1966,47/nm0000047_rm3716730368_1934-9-20_1966.jpg,0,Sophia Loren,[978.066375369174 239.379727362224 1240.99356865168 502.306920644726],2.694831,NaN,17942 
706642,1966,47/nm0000047_rm3733507584_1934-9-20_1966.jpg,0,Sophia Loren,[634.266763513082 1355.4447789566 1442.35603088704 2163.53404633057],3.629151,2.744889,17942 
706642,1965,47/nm0000047_rm3854537216_1934-9-20_1965.jpg,0,Sophia Loren,[280.948157294687 60.814462277433 340.20661957212 120.072924554866],2.711109,1.610825,17942 
706642,1998,47/nm0000047_rm3904018432_1934-9-20_1998.jpg,0,Sophia Loren,[77.43 56.07 115.344 93.984],2.286260,1.919005,17942 
706642,1998,47/nm0000047_rm3920795648_1934-9-20_1998.jpg,0,Sophia Loren,[66.5712452922357 52.4238355867566 108.463474408673 94.3160647031938],1.340996,1.244414,17942 
706642,1998,47/nm0000047_rm3937572864_1934-9-20_1998.jpg,0,Sophia Loren,[78.7494860104459 94.3945832125351 219.031360829249 234.676458031338],5.998217,NaN,17942 
706642,1998,47/nm0000047_rm3954350080_1934-9-20_1998.jpg,0,Sophia Loren,[308 64.8 364.8 121.6],2.596681,2.385749,17942 
706642,1998,47/nm0000047_rm3971127296_1934-9-20_1998.jpg,0,Sophia Loren,[212 64.8 268.8 121.6],3.234353,2.766401,17942 
706642,2009,47/nm0000047_rm4085616128_1934-9-20_2009.jpg,0,Sophia Loren,[888.419522014227 391.186716981856 1080.94088050515 583.708075472784],3.629430,2.772583,17942 
706642,1998,47/nm0000047_rm4122122240_1934-9-20_1998.jpg,0,Sophia Loren,[320.8 58.4 377.6 115.2],2.651515,2.638797,17942 
706642,1998,47/nm0000047_rm4138899456_1934-9-20_1998.jpg,0,Sophia Loren,[79.3506271250295 95.1151525500354 220.703355950083 236.467881375088],4.546763,NaN,17942 
706642,1998,47/nm0000047_rm4155676672_1934-9-20_1998.jpg,0,Sophia Loren,[116.722243338934 47.0140973355737 158.00513094095 88.29698493759],1.876785,0.824034,17942 
706642,2004,47/nm0000047_rm489987328_1934-9-20_2004.jpg,0,Sophia Loren,[310.026 76.714 355.04 121.728],1.894610,1.864346,17942 
706642,1966,47/nm0000047_rm613010944_1934-9-20_1966.jpg,0,Sophia Loren,[749.704760932994 478.17575695736 1357.64501987817 1086.11601590254],4.855588,2.907442,17942 
706642,2009,47/nm0000047_rm620531456_1934-9-20_2009.jpg,0,Sophia Loren,[534.365730476022 188.359205666608 771.860709190233 425.854184380818],2.532575,1.891114,17942 
706642,1972,47/nm0000047_rm625457664_1934-9-20_1972.jpg,0,Sophia Loren,[106.279728208764 141.365304278352 421.026912835057 456.112488904645],3.319126,NaN,17942 
706642,1966,47/nm0000047_rm629788160_1934-9-20_1966.jpg,0,Sophia Loren,[1354.091 690.379 1564.464 900.752],3.433094,1.068426,17942 
